Time (GMT): 	 Temp (deg C) 	 Humidity (%) 
 Tue, 23 Mar 2021 09:18:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:18:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:18:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:19:09 GMT	14.30	98.40
Tue, 23 Mar 2021 09:19:19 GMT	14.30	98.40
Tue, 23 Mar 2021 09:19:29 GMT	14.30	98.40
Tue, 23 Mar 2021 09:19:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:19:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:19:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:20:09 GMT	14.30	98.30
Tue, 23 Mar 2021 09:20:19 GMT	14.30	98.30
Tue, 23 Mar 2021 09:20:29 GMT	14.30	98.40
Tue, 23 Mar 2021 09:20:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:20:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:20:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:21:09 GMT	14.30	98.40
Tue, 23 Mar 2021 09:21:19 GMT	14.30	98.40
Tue, 23 Mar 2021 09:21:29 GMT	14.30	98.40
Tue, 23 Mar 2021 09:21:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:21:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:21:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:22:09 GMT	14.30	98.40
Tue, 23 Mar 2021 09:22:19 GMT	14.30	98.40
Tue, 23 Mar 2021 09:22:29 GMT	14.30	98.40
Tue, 23 Mar 2021 09:22:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:22:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:22:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:23:09 GMT	14.30	98.40
Tue, 23 Mar 2021 09:23:19 GMT	14.30	98.40
Tue, 23 Mar 2021 09:23:29 GMT	14.30	98.40
Tue, 23 Mar 2021 09:23:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:23:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:23:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:24:09 GMT	14.30	98.40
Tue, 23 Mar 2021 09:24:19 GMT	14.30	98.40
Tue, 23 Mar 2021 09:24:29 GMT	14.30	98.40
Tue, 23 Mar 2021 09:24:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:24:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:24:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:25:09 GMT	14.30	98.50
Tue, 23 Mar 2021 09:25:19 GMT	14.30	98.50
Tue, 23 Mar 2021 09:25:29 GMT	14.30	98.50
Tue, 23 Mar 2021 09:25:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:25:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:25:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:26:09 GMT	14.30	98.40
Tue, 23 Mar 2021 09:26:19 GMT	14.30	98.40
Tue, 23 Mar 2021 09:26:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:26:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:26:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:26:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:27:09 GMT	14.20	98.30
Tue, 23 Mar 2021 09:27:19 GMT	14.30	98.40
Tue, 23 Mar 2021 09:27:29 GMT	14.30	98.40
Tue, 23 Mar 2021 09:27:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:27:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:27:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:28:09 GMT	14.30	98.40
Tue, 23 Mar 2021 09:28:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:28:29 GMT	14.30	98.40
Tue, 23 Mar 2021 09:28:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:28:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:28:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:29:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:29:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:29:29 GMT	14.30	98.40
Tue, 23 Mar 2021 09:29:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:29:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:29:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:30:09 GMT	14.20	98.30
Tue, 23 Mar 2021 09:30:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:30:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:30:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:30:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:30:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:31:09 GMT	14.30	98.40
Tue, 23 Mar 2021 09:31:19 GMT	14.30	98.50
Tue, 23 Mar 2021 09:31:29 GMT	14.30	98.50
Tue, 23 Mar 2021 09:31:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:31:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:31:59 GMT	14.30	98.50
Tue, 23 Mar 2021 09:32:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:32:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:32:29 GMT	14.30	98.40
Tue, 23 Mar 2021 09:32:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:32:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:32:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:33:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:33:19 GMT	14.30	98.40
Tue, 23 Mar 2021 09:33:29 GMT	14.20	98.40
 Tue, 23 Mar 2021 09:33:39 GMT	14.20	98.30
Tue, 23 Mar 2021 09:33:49 GMT	14.30	98.40
Tue, 23 Mar 2021 09:33:59 GMT	14.30	98.40
Tue, 23 Mar 2021 09:34:09 GMT	14.30	98.40
Tue, 23 Mar 2021 09:34:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:34:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:34:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:34:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:34:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:35:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:35:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:35:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:35:39 GMT	14.30	98.40
Tue, 23 Mar 2021 09:35:49 GMT	14.20	98.30
Tue, 23 Mar 2021 09:35:59 GMT	14.20	98.30
Tue, 23 Mar 2021 09:36:09 GMT	14.30	98.40
Tue, 23 Mar 2021 09:36:19 GMT	14.20	98.30
Tue, 23 Mar 2021 09:36:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:36:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:36:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:36:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:37:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:37:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:37:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:37:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:37:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:37:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:38:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:38:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:38:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:38:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:38:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:38:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:39:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:39:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:39:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:39:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:39:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:39:59 GMT	14.20	98.30
Tue, 23 Mar 2021 09:40:09 GMT	14.20	98.30
Tue, 23 Mar 2021 09:40:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:40:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:40:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:40:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:40:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:41:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:41:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:41:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:41:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:41:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:41:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:42:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:42:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:42:29 GMT	14.20	98.30
Tue, 23 Mar 2021 09:42:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:42:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:42:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:43:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:43:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:43:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:43:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:43:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:43:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:44:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:44:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:44:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:44:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:44:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:44:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:45:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:45:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:45:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:45:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:45:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:45:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:46:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:46:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:46:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:46:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:46:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:46:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:47:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:47:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:47:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:47:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:47:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:47:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:48:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:48:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:48:29 GMT	14.20	98.40
 Tue, 23 Mar 2021 09:48:39 GMT	14.20	98.30
Tue, 23 Mar 2021 09:48:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:48:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:49:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:49:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:49:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:49:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:49:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:49:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:50:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:50:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:50:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:50:39 GMT	14.10	98.40
Tue, 23 Mar 2021 09:50:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:50:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:51:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:51:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:51:29 GMT	14.10	98.30
Tue, 23 Mar 2021 09:51:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:51:49 GMT	14.10	98.30
Tue, 23 Mar 2021 09:51:59 GMT	14.10	98.30
Tue, 23 Mar 2021 09:52:09 GMT	14.10	98.30
Tue, 23 Mar 2021 09:52:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:52:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:52:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:52:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:52:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:53:09 GMT	14.10	98.30
Tue, 23 Mar 2021 09:53:19 GMT	14.10	98.30
Tue, 23 Mar 2021 09:53:29 GMT	14.20	98.30
Tue, 23 Mar 2021 09:53:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:53:49 GMT	14.10	98.30
Tue, 23 Mar 2021 09:53:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:54:09 GMT	14.10	98.30
Tue, 23 Mar 2021 09:54:19 GMT	14.20	98.40
Tue, 23 Mar 2021 09:54:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:54:39 GMT	14.10	98.40
Tue, 23 Mar 2021 09:54:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:54:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:55:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:55:19 GMT	14.10	98.40
Tue, 23 Mar 2021 09:55:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:55:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:55:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:55:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:56:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:56:19 GMT	14.10	98.30
Tue, 23 Mar 2021 09:56:29 GMT	14.10	98.40
Tue, 23 Mar 2021 09:56:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:56:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:56:59 GMT	14.10	98.40
Tue, 23 Mar 2021 09:57:09 GMT	14.10	98.40
Tue, 23 Mar 2021 09:57:19 GMT	14.10	98.40
Tue, 23 Mar 2021 09:57:29 GMT	14.10	98.40
Tue, 23 Mar 2021 09:57:39 GMT	14.10	98.40
Tue, 23 Mar 2021 09:57:49 GMT	14.20	98.40
Tue, 23 Mar 2021 09:57:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:58:09 GMT	14.10	98.40
Tue, 23 Mar 2021 09:58:19 GMT	14.10	98.40
Tue, 23 Mar 2021 09:58:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:58:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:58:49 GMT	14.10	98.30
Tue, 23 Mar 2021 09:58:59 GMT	14.20	98.40
Tue, 23 Mar 2021 09:59:09 GMT	14.20	98.40
Tue, 23 Mar 2021 09:59:19 GMT	14.10	98.40
Tue, 23 Mar 2021 09:59:29 GMT	14.20	98.40
Tue, 23 Mar 2021 09:59:39 GMT	14.20	98.40
Tue, 23 Mar 2021 09:59:49 GMT	14.10	98.40
Tue, 23 Mar 2021 09:59:59 GMT	14.20	98.40
Tue, 23 Mar 2021 10:00:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:00:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:00:29 GMT	14.20	98.40
Tue, 23 Mar 2021 10:00:39 GMT	14.20	98.40
Tue, 23 Mar 2021 10:00:49 GMT	14.20	98.40
Tue, 23 Mar 2021 10:00:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:01:09 GMT	14.20	98.40
Tue, 23 Mar 2021 10:01:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:01:29 GMT	14.20	98.40
Tue, 23 Mar 2021 10:01:39 GMT	14.10	98.40
Tue, 23 Mar 2021 10:01:49 GMT	14.20	98.40
Tue, 23 Mar 2021 10:01:59 GMT	14.20	98.40
Tue, 23 Mar 2021 10:02:09 GMT	14.20	98.40
Tue, 23 Mar 2021 10:02:19 GMT	14.20	98.30
Tue, 23 Mar 2021 10:02:29 GMT	14.20	98.30
Tue, 23 Mar 2021 10:02:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:02:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:02:59 GMT	14.10	98.40
Tue, 23 Mar 2021 10:03:09 GMT	14.10	98.40
Tue, 23 Mar 2021 10:03:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:03:29 GMT	14.10	98.40
 Tue, 23 Mar 2021 10:03:39 GMT	14.20	98.40
Tue, 23 Mar 2021 10:03:49 GMT	14.10	98.40
Tue, 23 Mar 2021 10:03:59 GMT	14.10	98.40
Tue, 23 Mar 2021 10:04:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:04:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:04:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:04:39 GMT	14.20	98.40
Tue, 23 Mar 2021 10:04:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:04:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:05:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:05:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:05:29 GMT	14.20	98.40
Tue, 23 Mar 2021 10:05:39 GMT	14.20	98.40
Tue, 23 Mar 2021 10:05:49 GMT	14.10	98.40
Tue, 23 Mar 2021 10:05:59 GMT	14.10	98.40
Tue, 23 Mar 2021 10:06:09 GMT	14.10	98.40
Tue, 23 Mar 2021 10:06:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:06:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:06:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:06:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:06:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:07:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:07:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:07:29 GMT	14.10	98.40
Tue, 23 Mar 2021 10:07:39 GMT	14.20	98.40
Tue, 23 Mar 2021 10:07:49 GMT	14.10	98.40
Tue, 23 Mar 2021 10:07:59 GMT	14.10	98.40
Tue, 23 Mar 2021 10:08:09 GMT	14.10	98.40
Tue, 23 Mar 2021 10:08:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:08:29 GMT	14.10	98.40
Tue, 23 Mar 2021 10:08:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:08:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:08:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:09:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:09:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:09:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:09:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:09:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:09:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:10:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:10:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:10:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:10:39 GMT	14.10	98.40
Tue, 23 Mar 2021 10:10:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:10:59 GMT	14.10	98.40
Tue, 23 Mar 2021 10:11:09 GMT	14.10	98.40
Tue, 23 Mar 2021 10:11:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:11:29 GMT	14.10	98.40
Tue, 23 Mar 2021 10:11:39 GMT	14.10	98.40
Tue, 23 Mar 2021 10:11:49 GMT	14.10	98.40
Tue, 23 Mar 2021 10:11:59 GMT	14.10	98.40
Tue, 23 Mar 2021 10:12:09 GMT	14.10	98.40
Tue, 23 Mar 2021 10:12:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:12:29 GMT	14.10	98.40
Tue, 23 Mar 2021 10:12:39 GMT	14.10	98.40
Tue, 23 Mar 2021 10:12:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:12:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:13:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:13:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:13:29 GMT	14.10	98.40
Tue, 23 Mar 2021 10:13:39 GMT	14.10	98.40
Tue, 23 Mar 2021 10:13:49 GMT	14.10	98.40
Tue, 23 Mar 2021 10:13:59 GMT	14.10	98.40
Tue, 23 Mar 2021 10:14:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:14:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:14:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:14:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:14:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:14:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:15:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:15:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:15:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:15:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:15:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:15:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:16:09 GMT	14.10	98.40
Tue, 23 Mar 2021 10:16:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:16:29 GMT	14.10	98.40
Tue, 23 Mar 2021 10:16:39 GMT	14.10	98.40
Tue, 23 Mar 2021 10:16:49 GMT	14.10	98.40
Tue, 23 Mar 2021 10:16:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:17:09 GMT	14.10	98.40
Tue, 23 Mar 2021 10:17:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:17:29 GMT	14.10	98.40
Tue, 23 Mar 2021 10:17:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:17:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:17:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:18:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:18:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:18:29 GMT	14.10	98.30
 Tue, 23 Mar 2021 10:18:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:18:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:18:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:19:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:19:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:19:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:19:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:19:49 GMT	14.10	98.40
Tue, 23 Mar 2021 10:19:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:20:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:20:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:20:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:20:39 GMT	14.10	98.40
Tue, 23 Mar 2021 10:20:49 GMT	14.10	98.40
Tue, 23 Mar 2021 10:20:59 GMT	14.10	98.40
Tue, 23 Mar 2021 10:21:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:21:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:21:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:21:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:21:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:21:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:22:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:22:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:22:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:22:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:22:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:22:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:23:09 GMT	14.00	98.30
Tue, 23 Mar 2021 10:23:19 GMT	14.00	98.30
Tue, 23 Mar 2021 10:23:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:23:39 GMT	14.00	98.30
Tue, 23 Mar 2021 10:23:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:23:59 GMT	14.00	98.30
Tue, 23 Mar 2021 10:24:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:24:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:24:29 GMT	14.10	98.40
Tue, 23 Mar 2021 10:24:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:24:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:24:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:25:09 GMT	14.00	98.30
Tue, 23 Mar 2021 10:25:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:25:29 GMT	14.00	98.30
Tue, 23 Mar 2021 10:25:39 GMT	14.10	98.40
Tue, 23 Mar 2021 10:25:49 GMT	14.10	98.40
Tue, 23 Mar 2021 10:25:59 GMT	14.00	98.30
Tue, 23 Mar 2021 10:26:09 GMT	14.00	98.40
Tue, 23 Mar 2021 10:26:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:26:29 GMT	14.10	98.40
Tue, 23 Mar 2021 10:26:39 GMT	14.10	98.40
Tue, 23 Mar 2021 10:26:49 GMT	14.00	98.40
Tue, 23 Mar 2021 10:26:59 GMT	14.00	98.30
Tue, 23 Mar 2021 10:27:09 GMT	14.10	98.40
Tue, 23 Mar 2021 10:27:19 GMT	14.00	98.30
Tue, 23 Mar 2021 10:27:29 GMT	14.10	98.30
Tue, 23 Mar 2021 10:27:39 GMT	14.00	98.30
Tue, 23 Mar 2021 10:27:49 GMT	14.00	98.40
Tue, 23 Mar 2021 10:27:59 GMT	14.10	98.40
Tue, 23 Mar 2021 10:28:09 GMT	14.00	98.30
Tue, 23 Mar 2021 10:28:19 GMT	14.00	98.30
Tue, 23 Mar 2021 10:28:29 GMT	14.00	98.30
Tue, 23 Mar 2021 10:28:39 GMT	14.10	98.40
Tue, 23 Mar 2021 10:28:49 GMT	14.00	98.30
Tue, 23 Mar 2021 10:28:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:29:09 GMT	14.10	98.30
Tue, 23 Mar 2021 10:29:19 GMT	14.10	98.30
Tue, 23 Mar 2021 10:29:29 GMT	14.00	98.40
Tue, 23 Mar 2021 10:29:39 GMT	14.00	98.40
Tue, 23 Mar 2021 10:29:49 GMT	14.00	98.40
Tue, 23 Mar 2021 10:29:59 GMT	14.00	98.40
Tue, 23 Mar 2021 10:30:09 GMT	14.10	98.40
Tue, 23 Mar 2021 10:30:19 GMT	14.10	98.40
Tue, 23 Mar 2021 10:30:29 GMT	14.10	98.40
Tue, 23 Mar 2021 10:30:39 GMT	14.10	98.30
Tue, 23 Mar 2021 10:30:49 GMT	14.10	98.30
Tue, 23 Mar 2021 10:30:59 GMT	14.10	98.30
Tue, 23 Mar 2021 10:31:09 GMT	14.00	98.30
